seller-sku,asin1,item-name,item-description,listing-id,price,quantity,open-date,product-id-type,item-note,item-condition,will-ship-internationally,expedited-shipping,product-id,pending-quantity,fulfillment-channel,Business Price,Quantity Price Type,Quantity Lower Bound 1,Quantity Price 1,Quantity Lower Bound 2,Quantity Price 2,Quantity Lower Bound 3,Quantity Price 3,Quantity Lower Bound 4,Quantity Price 4,Quantity Lower Bound 5,Quantity Price 5,optional-payment-type-exclusion,scheduled-delivery-sku-set,merchant-shipping-group,standard-price-point,ProductTaxCode
ER-JGB8-7KN9,688092020,"Above Top Secret: The Worldwide U.F.O. Cover-Up [Sep 01, 1989] Good, Timothy",,0828SQ7YF11,5,0,2017-08-28 14:45:08 PDT,1,,2,,,688092020,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
EU-3S55-4VFG,713722290,"Secrets of Ancient and Sacred Places: The World's Mysterious Heritage [Sep 01, 1992] Devereux, Paul",,0827SM7XXDV,5,0,2017-08-27 16:04:30 PDT,1,,2,,,713722290,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
F0-IXPM-T62K,B000ZUBQP8,"Triad: Three Complete Science Fiction Novels: The World of A; The Voyage of the Space Beagle; Slan [Hardcover] Van Vogt, A.E.",,0827SM7T7PJ,5.8,0,2017-08-27 16:02:58 PDT,1,"Dust cover missing, if ever present. Some discoloration on cover and age discoloration on edges of pages. Pencil mark with price on flyleaf. Interior pages clean and unmarked. Includes The World of A, The Voyage of the Space Beagle, and S l a n.",4,,,B000ZUBQP8,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
F4-EOUU-W32Z,345281527,"The Zimmerman Telegram [Aug 12, 1979] Tuchman, Barbara W.",,0828SQ7Y8UJ,3.1,0,2017-08-28 14:45:02 PDT,1,,3,,,345281527,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
F6-BMM5-ZYLQ,B0007DN4AS,"Hellenistic civilization and the Jews [Jan 01, 1966] Tcherikover, Avigdor",,0828SQ7VBZJ,7.99,0,2017-08-28 14:43:39 PDT,1,,2,,,B0007DN4AS,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
F70-OG9-UGL,B000HJW3GS,"Swann's Way (The Modern Library) [Hardcover] [Jan 01, 1928] Marcel Proust; C. K. Scott Moncrieff and Lewis Galantiere",,0827SM7XZWP,3,0,2017-08-27 16:04:31 PDT,1,,4,,,B000HJW3GS,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
F9-2E4Q-ATQ4,1250037751,"Mr. Penumbra's 24-Hour Bookstore: A Novel [Paperback] [Sep 24, 2013] Sloan, Robin",,0827SM8032J,3,0,2017-08-27 16:05:47 PDT,1,,2,,,1250037751,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
F9-O3DB-MBTQ,871318792,"False Witness: The Real Story of Jim Garrison's Investigation and Oliver Stone's Film JFK [Feb 28, 1999] Lambert, Patricia",,0828SQ80CKD,5,0,2017-08-28 14:47:04 PDT,1,,1,,,871318792,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
FAZ-EG3-UL5,B0006C5EUS,"California, [Jan 01, 1970] Atkeson, Ray",,0827SM7T9NJ,6.44,0,2017-08-27 16:02:59 PDT,1,Dust cover absent.,4,,,B0006C5EUS,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
FB-3DUI-BLI3,068410038X,"The Dawn of Conscience [Hardcover] [Jan 01, 1968] Breasted, James Henry",,0914SPW7SKP,25,0,2017-09-13 17:38:16 PDT,1,"No dust jacket, otherwise in good condition with some underlining and notes in pencil.",4,,,068410038X,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
FC-3PVS-FJGA,050002104X,"Egyptians (Ancient Peoples & Places) [Jul 01, 1984] Aldred, Cyril",,0912SIIZXV7,4,0,2017-09-12 14:31:57 PDT,1,,2,,,050002104X,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
FEJ-6NU-W7U,125804000X,"Religious Aspects Of Hypnosis [Hardcover] [Jun 12, 2011] Bryan Jr., William J.; Van Pelt, S. J. and Burnett, H. R.",,0827SM7UBTP,34,0,2017-08-27 16:03:23 PDT,1,1962 edition. All pages and cover are intact. Spine may show signs of wear. Pages may include limited notes and highlighting. Previous owner's name written on flyleaf.,3,,,125804000X,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
FF-MFH4-IHNM,067944209X,"BREAKING THE NEWS: How the Media Undermine American Democracy [Jan 16, 1996] Fallows, James",,0922SQMV9G7,4,0,2017-09-22 15:47:12 PDT,1,"Good condition. May have some wear or minimal edge tearing on dust jacket. May have limited notes, underlining, or highlighting.",3,,,067944209X,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
FG-53W5-U6V1,B000RELOPY,"Children of Dune [Hardcover] [Jan 01, 1976] Herbert, Frank",,0827SM7Y2QD,3,0,2017-08-27 16:04:32 PDT,1,,2,,,B000RELOPY,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
FG-A0QI-W67Z,471419192,"Global Brain: The Evolution of Mass Mind from the Big Bang to the 21st Century [Paperback] [Aug 01, 2001] Bloom, Howard",,0908S04QFV1,4,0,2017-09-07 17:00:49 PDT,1,,2,,,471419192,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
FJ-MR85-NTW9,939118025,"The Pale Fox [Paperback] [Jan 01, 1986] M. Griaule and G. Dieterlen",,0915SUMBI5V,24.99,0,2017-09-14 17:23:41 PDT,1,,3,,,939118025,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
FK-O9YE-3DAH,70535906,"Countercoup: The Struggle for the Control of Iran [Aug 01, 1979] Roosevelt, Kermit",,0909S4G5HD7,39.86,0,2017-09-08 17:19:05 PDT,1,,3,,,70535906,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
FL-YQPF-XEPH,321749855,"Designing the Obvious: A Common Sense Approach to Web & Mobile Application Design (2nd Edition) (Voices That Matter) [Nov 26, 2010] Hoekman Jr., Robert",,0827SM8051D,6.61,0,2017-08-27 16:05:52 PDT,1,,4,,,321749855,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
FMU-971-BR4,B001K97UGW,"Blues for Mister Charlie [Mass Market Paperback] [Jan 01, 1973]",,0827SM863QJ,4,0,2017-08-27 16:08:42 PDT,1,,4,,,B001K97UGW,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
FNF-2TP-14R,1881316734,"Signs & Symbols of Primordial Man: The Evolution of Religious Doctrines from the Eschatology of the Ancient Egyptians [Sep 01, 1994] Albert Churchward",,0829STA9PLP,12.75,0,2017-08-29 08:18:31 PDT,1,,3,,,1881316734,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
FO-ZHGJ-V4XL,932020607,"The Secret Government: The Constitution in Crisis: With Excerpts from ""An Essay on Watergate"" [Paperback] [Jan 01, 1994] Bill D. Moyers",,0827SM84UPP,3,0,2017-08-27 16:08:13 PDT,1,,2,,,932020607,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
FQ-PB5A-TU64,B0000CO31L,"The Medium is the Massage: An Inventory of Effects [Paperback] [Jan 01, 1967] Marshall McLuhan; Quentin Fiore and Jerome Agel",,0827SM8074D,3,0,2017-08-27 16:05:55 PDT,1,Tear on bottom right of front cover. Binding tight. Pages clean and unmarked.,4,,,B0000CO31L,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
FT-2ZTZ-G4RJ,375719202,"Appointment in Samarra: A Novel [Jul 08, 2003] O'Hara, John",,0827SM8092D,3,0,2017-08-27 16:05:57 PDT,1,,2,,,375719202,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
FT-7Y2F-F260,807126063,"A Confederacy of Dunces [Hardcover] [Feb 01, 2000] Toole, John Kennedy; Codrescu, Andrei and Percy, Walker",,0827SM7Y9JD,3,0,2017-08-27 16:04:34 PDT,1,,4,,,807126063,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
FVY-WTL-TX4,B0006AN1K0,"Sawdust Caesar;: The untold history of Mussolini and fascism, [Jan 01, 1935] Seldes, George",,0906SUSEF3D,132,0,2017-09-06 16:04:50 PDT,1,,6,,,B0006AN1K0,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
FX-4O6N-43XG,B00005WAX8,"The Lost World of Quintana Roo [Jan 01, 1963] Peissel, Michel",,0908S4CL4BP,15,0,2017-09-08 16:35:24 PDT,1,"First Edition. Ex libris copy with library stamps and markings, otherwise in very good condition. Binding tight, pages clean and unmarked.",3,,,B00005WAX8,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
FXV-BPP-SLO,761008454,"Just Like Clockwork [Dec 01, 1996] Bonner, W. Garth",,0827SM809OV,80,0,2017-08-27 16:06:00 PDT,1,First edition. Signed and inscribed by author.,2,,,761008454,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
G2-P958-TZ8N,195028325,"The Tools of Empire: Technology and European Imperialism in the Nineteenth Century [Paperback] [Mar 26, 1981] Headrick, Daniel R.",,0827SM80D7J,6,0,2017-08-27 16:06:01 PDT,1,,3,,,195028325,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
G4-3HWZ-L6K7,877421773,"Celestial Navigation Step by Step [Jan 01, 1984] Norville, Warren",,0827SM80EHD,6,0,2017-08-27 16:06:05 PDT,1,,2,,,877421773,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
G6-HB5H-4D03,307271897,"The Original of Laura [Hardcover] [Nov 17, 2009] Nabokov, Vladimir and Nabokov, Dmitri",,0827SM7YEHP,3,0,2017-08-27 16:04:38 PDT,1,,3,,,307271897,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
GA-F7JN-8IUN,B0007DLEEQ,"Level 7 [Jan 01, 1959] Roshwald, Mordecai",,0827SM7TE8J,8.81,0,2017-08-27 16:03:02 PDT,1,"First Edition, Second Printing. Wear on edges of dust cover.",3,,,B0007DLEEQ,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
GH-DFE3-GYZG,226993329,"The Truth about Leo Strauss: Political Philosophy and American Democracy [Hardcover] [Sep 25, 2006] Zuckert, Catherine H. and Zuckert, Michael P.",,0914SU59SLJ,15.5,0,2017-09-14 11:19:21 PDT,1,,2,,,226993329,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
GI-9H7L-BDAZ,B000KAYLFA,"The Private World of William Faulkner [Mass Market Paperback] [Jan 01, 1962] robert coughlan",,0827SM865H1,3,0,2017-08-27 16:08:43 PDT,1,,3,,,B000KAYLFA,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
GI-QX75-5K4O,425018091,"Glory Road [Paperback] [Jan 01, 1970] Robert A. Heinlein",,0827SM80FFJ,3,0,2017-08-27 16:06:07 PDT,1,,4,,,425018091,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
GJ-6606-Q9M0,1878825038,"The  Prosperous Few and the Restless Many (The Real Story Series) [Paperback] [Jul 01, 2002] Chomsky, Noam",,0827SM80HGV,3,0,2017-08-27 16:06:08 PDT,1,,2,,,1878825038,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
GN-C85U-FQD9,804119120,"A Conspiracy of Paper: A Novel (Ballantine Reader's Circle) [Paperback] [Jan 30, 2001] Liss, David",,0827SM80N7J,3,0,2017-08-27 16:06:11 PDT,1,,3,,,804119120,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
GN-T0HK-7EDQ,B019NDOSUM,"The Spear Of Destiny: The Occult Power Behind The Spear Which Pierced The Side Of Christ by Trevor Ravenscroft (1973-01-01) [Hardcover] [Jan 01, 1656] Trevor Ravenscroft",,0827SM7YFT7,42.31,0,2017-08-27 16:04:40 PDT,1,,3,,,B019NDOSUM,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
GQ-RXRE-JHN8,B005B0VJCC,"Darkness at Noon #671 [Paperback] [Jan 01, 1948] Koestler, Arthur",,0827SM80O5P,3,0,2017-08-27 16:06:17 PDT,1,,3,,,B005B0VJCC,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
GS-MG5B-NYDJ,394509145,"The Marriages Between Zones Three, Four, and Five (Canopus in Argos: Archives) [Mar 12, 1980] Lessing, Doris",,0907SZCKTU7,14.95,0,2017-09-07 11:29:26 PDT,1,First Edition,6,,,394509145,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
GT-RVZD-R6O8,1878825011,"What Uncle Sam Really Wants (The Real Story Series) [Paperback] [Jul 01, 2002] Chomsky, Noam",,0827SM80RZ7,3,0,2017-08-27 16:06:18 PDT,1,,2,,,1878825011,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
GU-OGB0-7KFI,967323819,"Disclosure : Military and Government Witnesses Reveal the Greatest Secrets in Modern History [Paperback] [May 09, 2001] Greer, Steven M.",,0908S368H2V,8.96,0,2017-09-08 09:48:30 PDT,1,,4,,,967323819,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
GU-R2Y5-KMQ6,375727345,"House of Sand and Fog (Oprah's Book Club)  (Vintage Contemporaries) [Mar 01, 2000] Dubus III, Andre",,0827SM814I1,3,0,2017-08-27 16:06:22 PDT,1,,4,,,375727345,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
GV-3KC7-VGLO,1888363657,"No More [Hardcover] [Aug 01, 1998] Duras, Marguerite and Howard, Richard",,0827SM7YJOD,2.71,0,2017-08-27 16:04:41 PDT,1,,4,,,1888363657,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
GZ-2DDZ-NRNX,140441069,"Three Tales (Penguin Classics) [May 30, 1961] Gustave Flaubert and Robert Baldick",,0827SM8171P,3,0,2017-08-27 16:06:33 PDT,1,,3,,,140441069,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
H6-037B-APP1,159477028X,"The Secret History of Freemasonry: Its Origins and Connection to the Knights Templar [Paperback] [Apr 07, 2005] Naudon, Paul",,1011SB0QX4P,3,0,2017-10-11 16:10:06 PDT,1,"Very good condition. Minimal shelf wear. Binding tight. No notes underlining, or highlighting on pages.",2,,,159477028X,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
H7-4LDR-UTS7,1565844572,"Utopistics: Or Historical Choices of the Twenty-First Century [Paperback] [Sep 01, 1998] Wallerstein, Immanuel Maurice",,0908S04T1MV,8.5,0,2017-09-07 17:04:58 PDT,1,,2,,,1565844572,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
HC-ZGQS-JGWR,B0011BPB1A,"Assassination of JFK by Coincidence or Conspiracy? [Paperback] [Jan 01, 1977] Fensterwald, Bernard & Ewing, Michael & Committee to Investigate Assassinations",,0827SM7T687,3.59,0,2017-08-27 16:02:57 PDT,1,,2,,,B0011BPB1A,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
HD-MP00-ZJD9,828314454,"Lower Depths (Nachtasyl) [Jun 18, 1973] Maksim Gorky and Edwin Hopkins",,0827SM818VJ,3,0,2017-08-27 16:06:36 PDT,1,,2,,,828314454,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
HE-TE8K-Y7AW,1594480001,"The Kite Runner [Apr 27, 2004] Khaled  Hosseini",,0827SM83N71,2.5,0,2017-08-27 16:06:37 PDT,1,,3,,,1594480001,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
HF-0GYA-6PFM,674006712,"Empire [Paperback] [Sep 15, 2001] Hardt, Michael and Negri, Antonio",,1012SELCAXJ,7.18,0,2017-10-12 14:42:12 PDT,1,"Very good condition. Minimal shelf wear. Binding tight. No notes underlining, or highlighting on pages.",2,,,674006712,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
HF-YT7L-QGDO,1891843281,"The Ambushed Grand Jury: How the Justice Department Covered Up Government Nuclear Crime : And How We Caught Them Red Handed [Mar 01, 2004] McKinley, Wes and Balkany, Caron",,0922SQHNDF7,9.99,0,2017-09-22 14:56:07 PDT,1,Good condition. Some wear on cover. May have marks on exterior page edges. Pages clean and unmarked.,3,,,1891843281,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
HI-DMLS-M5QL,1560250496,"The Judas Factor: The Plot to Kill Malcolm X [Nov 01, 1992] Evanzz, Karl",,0316UZBHAC7,6.21,0,2018-03-16 15:03:17 PDT,1,"Thunder's Mouth Press, 1992. First Edition. Pages clean and unmarked. Binding tight. Dust jacket in excellent condition.",2,,,1560250496,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
HI-Y965-4HO4,140440356,"The Devils: The Possessed (Penguin Classics) [Feb 28, 1954] Dostoyevsky, Fyodor and Magarshack, David",,0827SM7TCSV,2.5,0,2017-08-27 16:02:58 PDT,1,,4,,,140440356,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
HK-3TGR-N9S0,1585672521,"Jesus: One Hundred Years Before Christ [Apr 01, 2002] Alvar Ellegard",,1204SBM6XYJ,10.41,0,2017-12-04 15:35:35 PST,1,"Very good condition. Cover in excellent condition. Binding tight. No notes, underlining, or highlighting on the pages.",2,,,1585672521,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
HN-RER8-C8AV,B001HDZDGK,"1844. Three Volume Set Complete: Volume I. Religious Movements, Volume II. Social Movements, Volume III. Intellectual Movements [Hardcover] [Jan 01, 1968] Clark, Jerome L.",,1204SBOMG4D,121.25,0,2017-12-04 15:56:20 PST,1,"No dust jacket, as published. Includes Volume I (Religious Movements), Volume II (Social Movements) and Volume III (Intellectual Movements). Good condition. Some shelf wear and slight discoloration on the covers. Minimal notes, underlining, or highlighting on the pages of Volume III. Binding tight. Ships as a complete set.",3,,,B001HDZDGK,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
HQ-2MNJ-VXJ4,B00TXDE02E,"The Sound and the Fury [Paperback] [Jan 01, 1964] William Faulkner",,0827SM83OVV,3,0,2017-08-27 16:07:46 PDT,1,,3,,,B00TXDE02E,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
HQ-LLQO-YM4U,872864499,"The Heart of Whiteness: Confronting Race, Racism and White Privilege [Paperback] [Sep 01, 2005] Jensen, Robert",,0914SU9302D,5.9,0,2017-09-14 13:00:50 PDT,1,,2,,,872864499,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
HU-KADF-2OQA,B0017ODVA4,"The Glass Castle: A Memoir [Paperback] [Jan 01, 2006] Walls, Jeannette",,0827SM83SM1,3,0,2017-08-27 16:07:47 PDT,1,,3,,,B0017ODVA4,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
HV-78R5-JBOI,674952006,"Why Hitler Came into Power [Paperback] [Oct 08, 1986] Abel, Theodore and Childers, Thomas",,0327UZF4O5D,5.34,0,2018-03-27 11:52:24 PDT,1,"Harvard University Press, 1986. Cover in very good condition. Binding tight. Pages have some underlining and bracketing in pen.",3,,,674952006,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
HW-RPNB-Q86D,809085178,"Second Front: Censorship and Propaganda in the Gulf War [Jun 19, 1992] MacArthur, John R.",,0922SQM5WWJ,4.77,0,2017-09-22 15:44:12 PDT,1,"Very good condition. Minimal shelf wear. Dust jacket in very good condition. Binding tight. No notes underlining, or highlighting on pages.",2,,,809085178,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
HX-VDD5-7AIJ,B00005VOQX,"The constant circle; H. L. Mencken and his friends [Jan 01, 1968] Mayfield, Sara",,0908S38PIPD,12,0,2017-09-08 10:19:26 PDT,1,Fourth Printing,6,,,B00005VOQX,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
HZ-YNO6-UGD1,939680858,"Genesis Revisited: Is Modern Science Catching Up With Ancient Knowledge? [Mar 01, 1991] Sitchin, Zecharia",,0912SIWMVNV,4,0,2017-09-12 15:19:15 PDT,1,,3,,,939680858,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
I1-8TQW-FVBF,044105501X,"Between Planets [Mass Market Paperback] [Jan 01, 1951] Robert A. Heinlein and Steele Savage",,0827SM867BP,3,0,2017-08-27 16:08:44 PDT,1,,3,,,044105501X,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
I3-ZA9D-KYFU,471295639,"Against the Gods: The Remarkable Story of Risk [Paperback] [Aug 31, 1998] Bernstein, Peter L.",,0906SUDCGOD,4,0,2017-09-06 13:04:09 PDT,1,,2,,,471295639,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
I8-8W9T-V1QH,486213943,"Egyptian Language: Easy Lessons in Egyptian Hieroglyphics [Paperback] [Jan 01, 1983] Sir E. A. Wallis Budge",,0914SU63TUJ,3,0,2017-09-14 11:50:36 PDT,1,,2,,,486213943,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
IE-MT3Z-W2O9,801847664,"Higher Superstition: The Academic Left and Its Quarrels with Science [Jan 01, 1994] Gross, Professor Paul R. and Levitt, Professor Norman",,0908S4ASB6D,4.69,0,2017-09-08 16:10:01 PDT,1,,2,,,801847664,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
IN-KBWK-P4KG,B000TTKNHM,"Conversations with Kennedy [Hardcover] [Jan 01, 1975] Bradlee, Benjamine C.",,0827SM7UAD7,4,0,2017-08-27 16:03:23 PDT,1,,2,,,B000TTKNHM,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
IN-QPP7-SURR,B0010CCF4Q,"Executive Action [Mass Market Paperback] [Jan 01, 1974] Mark Lane and Donald Freed",,0827SM7ZOGP,4,0,2017-08-27 16:05:27 PDT,1,,2,,,B0010CCF4Q,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
IZ-RNFG-YC6R,810949792,"Graffiti World: Street Art from Five Continents [Oct 26, 2004] Ganz, Nicholas",,0827SM7YOU7,6,0,2017-08-27 16:04:43 PDT,1,Tear on front dust cover. Pages clean and unmarked and in good condition.,4,,,810949792,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
J3-28ZC-17Z5,345286464,"Dragon's Egg [Apr 01, 1980] Forward, Robert L.",,0912SI6PUUD,9.74,0,2017-09-12 13:34:28 PDT,1,,7,,,345286464,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
J3-HW92-WXU4,B000OM30FQ,"Apostles of Discord [Hardcover] [Jan 01, 1953] Roy, Ralph Lord",,1117SADE7P7,10,0,2017-11-17 15:50:52 PST,1,"Significant tearing on the spine of the dust jacket, otherwise in very good condition. Cover in excellent condition. Binding tight. No notes, underlining, or highlighting on the pages.",3,,,B000OM30FQ,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
J4-R2TV-5J6M,B0000CJIAL,"Architecture, Nature & Magic [Hardcover] [Jan 01, 1956] W. R. Lethaby and Alfred Powell",,0827SM7YR0J,4.94,0,2017-08-27 16:04:46 PDT,1,"Ebenezer Baylis and Son, 1956. Tearing and wear on dust cover. Binding tight, pages clean and unmarked.",7,,,B0000CJIAL,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
J6-R5GK-5GWD,451403460,"J F K: A Conspiracy of Silence [Apr 07, 1992] Charles A. Crenshaw; Jens Hansen and J. Gary Shaw",,0828SQ802KD,3,0,2017-08-28 14:46:26 PDT,1,,2,,,451403460,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
J7-9XXX-5UEN,394743121,"Ulysses (The Gabler Edition) [Paperback] [May 12, 1986] Joyce, James",,0827SM7UML7,5,0,2017-08-27 16:03:26 PDT,1,,4,,,394743121,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
JB-KJW5-0DXI,528818104,"AKU-AKU: The Secret of Easter Island [Jul 01, 1958] Thor Heyerdahl",,0828SQ7YV6P,5,0,2017-08-28 14:45:28 PDT,1,,3,,,528818104,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
JBL-TN1-RPM,B000BBAE9U,"The History of the Decline and Fall of the Roman Empire, Heritage Press Three Volume Set in Slipcases [Hardcover] [Jan 01, 1946] Edward Gibbon; J.B. Bury; Philip Guedalla and Gian Battista Piranesi",,0827SM7YSNP,34.96,0,2017-08-27 16:04:48 PDT,1,,2,,,B000BBAE9U,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
JC-VK46-43X5,094202401X,"The Hundredth Monkey [Jun 01, 1984] Keyes Jr., Ken",,0827SM83XCV,3,0,2017-08-27 16:07:49 PDT,1,,4,,,094202401X,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
JC-W9XI-RQQ7,B000JF9SRC,"The Wayward Bus [Mass Market Paperback] [Jan 01, 1970] John Steinbeck",,0827SM868MD,3,0,2017-08-27 16:08:45 PDT,1,,2,,,B000JF9SRC,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
JH-YJYB-C3PB,786863870,"Ho Chi Minh: A Life [Hardcover] [Dec 01, 2000] Duiker, William J",,0906SUP6NVD,11.88,0,2017-09-06 15:20:33 PDT,1,,2,,,786863870,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
JI-VJCY-F12A,425108791,"Deep Black: Space Espionage and National Security [Dec 01, 1988] William E. Burrows",,0327UZW5JI7,3,0,2018-03-27 15:21:14 PDT,1,"Cover in very good condition. Binding tight, pages clean and unmarked. Some creasing on the spine and rubbing on edges of cover from light use.",2,,,425108791,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
JJ-HEGE-62L5,875580297,"Social and Cultural Dynamics [Jun 01, 1957] Sorokin, Pitirim A.",,0922SQKD6AV,19.5,0,2017-09-22 15:27:12 PDT,1,"Porter Sargent, 1957. Very good condition. Minimal shelf wear. Dust jacket in very good condition. Binding tight. No notes underlining, or highlighting on pages. Ex libris marking on title page.",2,,,875580297,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
JT-XNEJ-P0QI,051755058X,"The Art and Life of Georgia O'Keeffe [Hardcover] [Dec 29, 1985] Jan Garden Castro",,0908S45I0LJ,7,0,2017-09-08 15:52:56 PDT,1,,3,,,051755058X,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
JV-J71U-ZIB5,B001E3GE20,"The Utilitarians (Principles of Morals and Legislation, On Liberty, and Utilitarianism) [Mass Market Paperback] [Jan 01, 1961] John Stuart Mill and Jeremy Bentham",,1114SWXOEOP,8.5,0,2017-11-13 16:59:29 PST,1,"Book in acceptable condition with some wear and creasing on the cover, wear on the spine, and moderate underlining and notes on the pages.",4,,,B001E3GE20,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
JZ-V06O-98DU,068417863X,"Keepers of the Keys: A History of the Popes from St. Peter to John Paul II [Feb 01, 1983] Cheetham, Nicholas",,1204SBNE0F7,5,0,2017-12-04 15:43:47 PST,1,"Very good condition. Dust jacket in excellent condition with slight edge wear. Binding tight. No notes, underlining, or highlighting on the pages.",2,,,068417863X,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
K4-5FN4-2FNO,B000LEPJ8S,"Tortilla Flat [Mass Market Paperback] [Jan 01, 1963] Steinbeck, John",,0827SM869XV,3,0,2017-08-27 16:08:46 PDT,1,,3,,,B000LEPJ8S,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
K5-O6UK-VMGG,B001PRS9S2,"Hawaii /James a. Michener [Hardcover] [Jan 01, 1959] James A. Michener",,0827SM7UL9P,12,0,2017-08-27 16:03:30 PDT,1,,4,,,B001PRS9S2,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
